"Area","MTU","Biomass - Actual Aggregated [MW]","Energy storage - Actual Aggregated [MW]","Fossil Brown coal/Lignite - Actual Aggregated [MW]","Fossil Coal-derived gas - Actual Aggregated [MW]","Fossil Gas - Actual Aggregated [MW]","Fossil Hard coal - Actual Aggregated [MW]","Fossil Oil - Actual Aggregated [MW]","Fossil Oil shale - Actual Aggregated [MW]","Fossil Peat - Actual Aggregated [MW]","Geothermal - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Consumption [MW]","Hydro Run-of-river and poundage - Actual Aggregated [MW]","Hydro Water Reservoir - Actual Aggregated [MW]","Marine - Actual Aggregated [MW]","Nuclear - Actual Aggregated [MW]","Other - Actual Aggregated [MW]","Other renewable - Actual Aggregated [MW]","Solar - Actual Aggregated [MW]","Waste - Actual Aggregated [MW]","Wind Offshore - Actual Aggregated [MW]","Wind Onshore - Actual Aggregated [MW]"
"BZN|SE3","21.02.2024 05:00 - 21.02.2024 06:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1499","n/e","6919","604","n/e","0","n/e","n/e","1152"
"BZN|SE3","21.02.2024 06:00 - 21.02.2024 07:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1546","n/e","6917","673","n/e","0","n/e","n/e","971"
"BZN|SE3","21.02.2024 07:00 - 21.02.2024 08:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1690","n/e","6916","685","n/e","0","n/e","n/e","871"
"BZN|SE3","21.02.2024 08:00 - 21.02.2024 09:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1692","n/e","6915","696","n/e","4","n/e","n/e","754"
"BZN|SE3","21.02.2024 09:00 - 21.02.2024 10:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1695","n/e","6917","702","n/e","10","n/e","n/e","665"
"BZN|SE3","21.02.2024 10:00 - 21.02.2024 11:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1701","n/e","6920","704","n/e","26","n/e","n/e","518"
"BZN|SE3","21.02.2024 11:00 - 21.02.2024 12:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1712","n/e","6922","706","n/e","45","n/e","n/e","458"
"BZN|SE3","21.02.2024 12:00 - 21.02.2024 13:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1679","n/e","6918","709","n/e","59","n/e","n/e","407"
"BZN|SE3","21.02.2024 13:00 - 21.02.2024 14:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1674","n/e","6922","712","n/e","53","n/e","n/e","340"
"BZN|SE3","21.02.2024 14:00 - 21.02.2024 15:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1677","n/e","6924","706","n/e","41","n/e","n/e","301"
"BZN|SE3","21.02.2024 15:00 - 21.02.2024 16:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1676","n/e","6925","750","n/e","23","n/e","n/e","284"
"BZN|SE3","21.02.2024 16:00 - 21.02.2024 17:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1667","n/e","6923","798","n/e","6","n/e","n/e","256"
"BZN|SE3","21.02.2024 17:00 - 21.02.2024 18:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1672","n/e","6923","807","n/e","0","n/e","n/e","288"
"BZN|SE3","21.02.2024 18:00 - 21.02.2024 19:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1706","n/e","6924","817","n/e","0","n/e","n/e","319"
"BZN|SE3","21.02.2024 19:00 - 21.02.2024 20:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1698","n/e","6922","804","n/e","0","n/e","n/e","367"
"BZN|SE3","21.02.2024 20:00 - 21.02.2024 21:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1644","n/e","6923","807","n/e","0","n/e","n/e","459"
"BZN|SE3","21.02.2024 21:00 - 21.02.2024 22:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1554","n/e","6922","788","n/e","0","n/e","n/e","597"
"BZN|SE3","21.02.2024 22:00 - 21.02.2024 23:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1597","n/e","6923","605","n/e","0","n/e","n/e","744"
"BZN|SE3","21.02.2024 23:00 - 22.02.2024 00:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1417","n/e","6922","544","n/e","0","n/e","n/e","912"
"BZN|SE3","22.02.2024 00:00 - 22.02.2024 01:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1460","n/e","6922","513","n/e","0","n/e","n/e","976"
"BZN|SE3","22.02.2024 01:00 - 22.02.2024 02:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1393","n/e","6923","505","n/e","0","n/e","n/e","1134"
"BZN|SE3","22.02.2024 02:00 - 22.02.2024 03:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1391","n/e","6923","479","n/e","0","n/e","n/e","1277"
"BZN|SE3","22.02.2024 03:00 - 22.02.2024 04:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1414","n/e","6922","479","n/e","0","n/e","n/e","1402"
"BZN|SE3","22.02.2024 04:00 - 22.02.2024 05:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1462","n/e","6922","482","n/e","0","n/e","n/e","1512"
"BZN|SE3","22.02.2024 05:00 - 22.02.2024 06:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1469","n/e","6920","517","n/e","0","n/e","n/e","1596"
"BZN|SE3","22.02.2024 06:00 - 22.02.2024 07:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1489","n/e","6919","667","n/e","0","n/e","n/e","1676"
"BZN|SE3","22.02.2024 07:00 - 22.02.2024 08:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1678","n/e","6918","793","n/e","0","n/e","n/e","1739"
"BZN|SE3","22.02.2024 08:00 - 22.02.2024 09:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1689","n/e","6918","779","n/e","3","n/e","n/e","1713"
"BZN|SE3","22.02.2024 09:00 - 22.02.2024 10:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1693","n/e","6919","809","n/e","10","n/e","n/e","1732"
"BZN|SE3","22.02.2024 10:00 - 22.02.2024 11:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1657","n/e","6921","781","n/e","20","n/e","n/e","1682"
"BZN|SE3","22.02.2024 11:00 - 22.02.2024 12:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1625","n/e","6921","781","n/e","25","n/e","n/e","1590"
"BZN|SE3","22.02.2024 12:00 - 22.02.2024 13:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1613","n/e","6920","772","n/e","27","n/e","n/e","1470"
"BZN|SE3","22.02.2024 13:00 - 22.02.2024 14:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1596","n/e","6919","722","n/e","21","n/e","n/e","1368"
"BZN|SE3","22.02.2024 14:00 - 22.02.2024 15:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1539","n/e","6919","763","n/e","12","n/e","n/e","1294"
"BZN|SE3","22.02.2024 15:00 - 22.02.2024 16:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1530","n/e","6919","789","n/e","5","n/e","n/e","1373"
"BZN|SE3","22.02.2024 16:00 - 22.02.2024 17:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1518","n/e","6920","797","n/e","1","n/e","n/e","1425"
"BZN|SE3","22.02.2024 17:00 - 22.02.2024 18:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1507","n/e","6917","790","n/e","0","n/e","n/e","1508"
"BZN|SE3","22.02.2024 18:00 - 22.02.2024 19:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1463","n/e","6915","767","n/e","0","n/e","n/e","1535"
"BZN|SE3","22.02.2024 19:00 - 22.02.2024 20:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1447","n/e","6915","686","n/e","0","n/e","n/e","1680"
"BZN|SE3","22.02.2024 20:00 - 22.02.2024 21:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1435","n/e","6916","601","n/e","0","n/e","n/e","1763"
"BZN|SE3","22.02.2024 21:00 - 22.02.2024 22:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1312","n/e","6916","509","n/e","0","n/e","n/e","1837"
"BZN|SE3","22.02.2024 22:00 - 22.02.2024 23:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1273","n/e","6780","413","n/e","0","n/e","n/e","1933"
"BZN|SE3","22.02.2024 23:00 - 23.02.2024 00:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1250","n/e","6934","331","n/e","0","n/e","n/e","2052"
"BZN|SE3","23.02.2024 00:00 - 23.02.2024 01:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1230","n/e","6373","292","n/e","0","n/e","n/e","2285"
"BZN|SE3","23.02.2024 01:00 - 23.02.2024 02:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1204","n/e","6373","281","n/e","0","n/e","n/e","2423"
"BZN|SE3","23.02.2024 02:00 - 23.02.2024 03:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1187","n/e","6373","280","n/e","0","n/e","n/e","2652"
"BZN|SE3","23.02.2024 03:00 - 23.02.2024 04:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1148","n/e","6371","280","n/e","0","n/e","n/e","2790"
"BZN|SE3","23.02.2024 04:00 - 23.02.2024 05:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1149","n/e","6369","278","n/e","0","n/e","n/e","2904"
"BZN|SE3","23.02.2024 05:00 - 23.02.2024 06:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1157","n/e","6369","287","n/e","0","n/e","n/e","2998"
"BZN|SE3","23.02.2024 06:00 - 23.02.2024 07:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1197","n/e","6370","314","n/e","0","n/e","n/e","3056"
"BZN|SE3","23.02.2024 07:00 - 23.02.2024 08:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1243","n/e","6369","343","n/e","0","n/e","n/e","3067"
"BZN|SE3","23.02.2024 08:00 - 23.02.2024 09:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1254","n/e","6369","344","n/e","4","n/e","n/e","3011"
"BZN|SE3","23.02.2024 09:00 - 23.02.2024 10:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1253","n/e","6364","324","n/e","16","n/e","n/e","3038"
"BZN|SE3","23.02.2024 10:00 - 23.02.2024 11:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1248","n/e","6359","291","n/e","48","n/e","n/e","3070"
"BZN|SE3","23.02.2024 11:00 - 23.02.2024 12:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1240","n/e","6357","305","n/e","87","n/e","n/e","3099"
"BZN|SE3","23.02.2024 12:00 - 23.02.2024 13:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1210","n/e","6360","310","n/e","119","n/e","n/e","3065"
"BZN|SE3","23.02.2024 13:00 - 23.02.2024 14:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1204","n/e","6360","308","n/e","109","n/e","n/e","3158"
"BZN|SE3","23.02.2024 14:00 - 23.02.2024 15:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1197","n/e","6361","300","n/e","71","n/e","n/e","3165"
"BZN|SE3","23.02.2024 15:00 - 23.02.2024 16:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1208","n/e","6363","286","n/e","30","n/e","n/e","3231"
"BZN|SE3","23.02.2024 16:00 - 23.02.2024 17:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1216","n/e","6362","271","n/e","7","n/e","n/e","3209"
"BZN|SE3","23.02.2024 17:00 - 23.02.2024 18:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1227","n/e","6365","254","n/e","0","n/e","n/e","3147"
"BZN|SE3","23.02.2024 18:00 - 23.02.2024 19:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1248","n/e","6364","258","n/e","0","n/e","n/e","3063"
"BZN|SE3","23.02.2024 19:00 - 23.02.2024 20:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1249","n/e","6363","265","n/e","0","n/e","n/e","3005"
"BZN|SE3","23.02.2024 20:00 - 23.02.2024 21:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1234","n/e","6363","258","n/e","0","n/e","n/e","2889"
"BZN|SE3","23.02.2024 21:00 - 23.02.2024 22:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1241","n/e","6364","285","n/e","0","n/e","n/e","2656"
"BZN|SE3","23.02.2024 22:00 - 23.02.2024 23:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1226","n/e","6365","283","n/e","0","n/e","n/e","2521"
"BZN|SE3","23.02.2024 23:00 - 24.02.2024 00:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1221","n/e","6367","288","n/e","0","n/e","n/e","2357"
"BZN|SE3","24.02.2024 00:00 - 24.02.2024 01:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1217","n/e","6491","283","n/e","0","n/e","n/e","2409"
"BZN|SE3","24.02.2024 01:00 - 24.02.2024 02:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1206","n/e","6623","283","n/e","0","n/e","n/e","2224"
"BZN|SE3","24.02.2024 02:00 - 24.02.2024 03:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1208","n/e","6636","270","n/e","0","n/e","n/e","2078"
"BZN|SE3","24.02.2024 03:00 - 24.02.2024 04:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1216","n/e","6636","268","n/e","0","n/e","n/e","1911"
"BZN|SE3","24.02.2024 04:00 - 24.02.2024 05:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1218","n/e","6636","295","n/e","0","n/e","n/e","1767"
"BZN|SE3","24.02.2024 05:00 - 24.02.2024 06:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1243","n/e","6688","298","n/e","0","n/e","n/e","1546"
"BZN|SE3","24.02.2024 06:00 - 24.02.2024 07:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1264","n/e","6763","275","n/e","0","n/e","n/e","1394"
"BZN|SE3","24.02.2024 07:00 - 24.02.2024 08:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1313","n/e","6799","330","n/e","1","n/e","n/e","1236"
"BZN|SE3","24.02.2024 08:00 - 24.02.2024 09:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1446","n/e","6809","471","n/e","15","n/e","n/e","1041"
"BZN|SE3","24.02.2024 09:00 - 24.02.2024 10:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1448","n/e","6810","566","n/e","55","n/e","n/e","909"
"BZN|SE3","24.02.2024 10:00 - 24.02.2024 11:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1522","n/e","6809","643","n/e","99","n/e","n/e","718"
"BZN|SE3","24.02.2024 11:00 - 24.02.2024 12:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1483","n/e","6811","683","n/e","121","n/e","n/e","560"
"BZN|SE3","24.02.2024 12:00 - 24.02.2024 13:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1420","n/e","6818","690","n/e","124","n/e","n/e","449"
"BZN|SE3","24.02.2024 13:00 - 24.02.2024 14:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1417","n/e","6860","707","n/e","111","n/e","n/e","312"
"BZN|SE3","24.02.2024 14:00 - 24.02.2024 15:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1417","n/e","6859","705","n/e","78","n/e","n/e","224"
"BZN|SE3","24.02.2024 15:00 - 24.02.2024 16:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1421","n/e","6859","710","n/e","46","n/e","n/e","199"
"BZN|SE3","24.02.2024 16:00 - 24.02.2024 17:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1608","n/e","6898","745","n/e","11","n/e","n/e","242"
"BZN|SE3","24.02.2024 17:00 - 24.02.2024 18:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1604","n/e","6911","755","n/e","1","n/e","n/e","345"
"BZN|SE3","24.02.2024 18:00 - 24.02.2024 19:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1600","n/e","6910","768","n/e","0","n/e","n/e","526"
"BZN|SE3","24.02.2024 19:00 - 24.02.2024 20:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1538","n/e","6914","702","n/e","0","n/e","n/e","734"
"BZN|SE3","24.02.2024 20:00 - 24.02.2024 21:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1468","n/e","6915","681","n/e","0","n/e","n/e","935"
"BZN|SE3","24.02.2024 21:00 - 24.02.2024 22:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1466","n/e","6916","659","n/e","0","n/e","n/e","1077"
"BZN|SE3","24.02.2024 22:00 - 24.02.2024 23:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1452","n/e","6913","649","n/e","0","n/e","n/e","1112"
"BZN|SE3","24.02.2024 23:00 - 25.02.2024 00:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1422","n/e","6914","553","n/e","0","n/e","n/e","1125"
"BZN|SE3","25.02.2024 00:00 - 25.02.2024 01:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1187","n/e","6915","354","n/e","0","n/e","n/e","1090"
"BZN|SE3","25.02.2024 01:00 - 25.02.2024 02:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1149","n/e","6916","345","n/e","0","n/e","n/e","1084"
"BZN|SE3","25.02.2024 02:00 - 25.02.2024 03:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1145","n/e","6917","317","n/e","0","n/e","n/e","1056"
"BZN|SE3","25.02.2024 03:00 - 25.02.2024 04:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1153","n/e","6917","317","n/e","0","n/e","n/e","1064"
"BZN|SE3","25.02.2024 04:00 - 25.02.2024 05:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1153","n/e","6916","309","n/e","0","n/e","n/e","1038"
"BZN|SE3","25.02.2024 05:00 - 25.02.2024 06:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1157","n/e","6914","309","n/e","0","n/e","n/e","1090"
"BZN|SE3","25.02.2024 06:00 - 25.02.2024 07:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1153","n/e","6912","309","n/e","0","n/e","n/e","1110"
"BZN|SE3","25.02.2024 07:00 - 25.02.2024 08:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1145","n/e","6908","311","n/e","1","n/e","n/e","1086"
"BZN|SE3","25.02.2024 08:00 - 25.02.2024 09:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1141","n/e","6910","367","n/e","9","n/e","n/e","1044"
"BZN|SE3","25.02.2024 09:00 - 25.02.2024 10:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1207","n/e","6915","412","n/e","26","n/e","n/e","1041"
"BZN|SE3","25.02.2024 10:00 - 25.02.2024 11:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1204","n/e","6914","400","n/e","52","n/e","n/e","953"
"BZN|SE3","25.02.2024 11:00 - 25.02.2024 12:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1210","n/e","6913","436","n/e","84","n/e","n/e","932"
"BZN|SE3","25.02.2024 12:00 - 25.02.2024 13:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1172","n/e","6916","443","n/e","98","n/e","n/e","891"
"BZN|SE3","25.02.2024 13:00 - 25.02.2024 14:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1152","n/e","6915","434","n/e","82","n/e","n/e","769"
"BZN|SE3","25.02.2024 14:00 - 25.02.2024 15:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1102","n/e","6915","460","n/e","65","n/e","n/e","638"
"BZN|SE3","25.02.2024 15:00 - 25.02.2024 16:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1104","n/e","6914","447","n/e","26","n/e","n/e","553"
"BZN|SE3","25.02.2024 16:00 - 25.02.2024 17:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1295","n/e","6914","445","n/e","6","n/e","n/e","538"
"BZN|SE3","25.02.2024 17:00 - 25.02.2024 18:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1383","n/e","6914","422","n/e","0","n/e","n/e","622"
"BZN|SE3","25.02.2024 18:00 - 25.02.2024 19:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1391","n/e","6913","434","n/e","0","n/e","n/e","676"
"BZN|SE3","25.02.2024 19:00 - 25.02.2024 20:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1393","n/e","6917","417","n/e","0","n/e","n/e","735"
